//X,Y,Z,R,G,B,C2C absolute distances (Z),C2C absolute distances,C2C absolute distances (X),C2C absolute distances (Y)
10812
0.6184494495,1.4891247749,0.1162846163,240,255,0,0.00497462,0.00526697,0.00013947,0.00172472
0.6184477210,1.5104254484,0.1177933961,249,255,0,0.00931340,0.00947770,-0.00053227,-0.00167453
0.6184465885,1.5316236019,0.1131542176,224,255,0,0.00036421,0.00044870,0.00013661,0.00022364
0.6184450984,1.5529230833,0.1119109988,218,255,0,-0.00568900,0.00892004,0.00080508,0.00682306
0.6184441447,1.5742210150,0.1064127758,189,255,0,-0.00580722,0.00621968,-0.00119585,-0.00187898
0.6184430718,1.5955188274,0.1009135544,160,255,0,-0.00549644,0.00586720,-0.00053692,-0.00198114
0.6184419990,1.6167168617,0.0957233757,133,255,0,-0.00199863,0.01693061,0.01681203,-0.00008309
0.6184401512,1.6380177736,0.0981111526,146,255,0,0.00009415,0.00112294,0.00080013,-0.00078225
0.6184382439,1.6593191624,0.1018089280,166,255,0,0.00619993,0.00971693,0.00012827,-0.00748086
0.6184359789,1.6806216240,0.1079217121,197,255,0,0.00740171,0.00881323,0.00412595,0.00242162
0.6184334159,1.7019250393,0.1169694960,244,255,0,0.00060949,0.00067997,0.00012344,-0.00027502
0.6184309721,1.7231281996,0.1249393150,255,223,0,-0.00161069,0.00165747,0.00012100,-0.00037181
0.6184287071,1.7444306612,0.1312910914,255,190,0,-0.00411890,0.00432791,0.00078869,-0.00106931
0.6184272766,1.7657301426,0.1301328689,255,196,0,-0.00404713,0.00971003,0.00878727,0.00083017
0.6184262037,1.7870281935,0.1247446537,255,224,0,-0.00084534,0.00636751,0.00545621,-0.00317180
0.6184242964,1.8083292246,0.1277864277,255,208,0,-0.00018357,0.00025192,0.00011432,0.00012922
0.6184225678,1.8295296431,0.1288282573,255,203,0,0.00048825,0.00083689,0.00011259,-0.00067031
0.6184201241,1.8508329391,0.1370900273,255,160,0,-0.00092997,0.00093887,0.00011015,-0.00006711
0.6184193492,1.8721297979,0.1292818189,255,200,0,0.00008182,0.00021826,0.00010937,-0.00017023
0.6184195280,1.8934231997,0.1121855900,220,255,0,0.00025559,0.00032952,0.00010955,-0.00017679
0.6184181571,1.9146224260,0.1100064144,209,255,0,0.00144641,0.00798583,-0.00189185,0.00762248
0.6184150577,1.9359281063,0.1246871948,255,224,0,0.00204720,0.00492471,-0.00256497,-0.00367188
0.6184127927,1.9572305679,0.1309389770,255,192,0,0.00013898,0.00040788,0.00010282,-0.00036943
0.6184107661,1.9785319567,0.1348607540,255,171,0,-0.00048925,0.00055076,0.00010079,0.00023198
0.6184092760,1.9998315573,0.1338625252,255,176,0,-0.00110747,0.00120653,0.00009930,-0.00046837
0.6184081435,2.0210297108,0.1292743534,255,200,0,-0.00058565,0.00059456,0.00009817,0.00002980
0.6184074879,2.0423264503,0.1207861304,255,244,0,0.00083613,0.00107809,0.00009751,-0.00067353
0.6184065342,2.0636241436,0.1147479042,234,255,0,-0.00218210,0.00243946,0.00076652,-0.00077581
0.6184053421,2.0849223137,0.1102986932,210,255,0,-0.00436131,0.00443114,0.00009537,-0.00077772
0.6184036732,2.1061227322,0.1110585108,214,255,0,-0.00213149,0.00271358,-0.00057632,-0.00157738
0.6184028387,2.1274201870,0.1044112891,180,255,0,-0.00150871,0.00153727,0.00009286,-0.00027990
0.6184009314,2.1487212181,0.1071660742,194,255,0,0.00076608,0.00124620,0.00009096,-0.00097871
0.6183982491,2.1700253487,0.1175698489,249,255,0,0.00036985,0.00113984,0.00008827,-0.00107455
0.6183953881,2.1913297176,0.1290886402,255,201,0,-0.00110136,0.00112832,0.00008541,0.00022984
0.6183930635,2.2125327587,0.1368004382,255,160,0,-0.00014956,0.00021658,0.00008309,0.00013280
0.6183913350,2.2338328362,0.1376922280,255,156,0,0.00025223,0.00026706,0.00008136,0.00003290
0.6183896661,2.2551331520,0.1381040215,255,154,0,-0.00077598,0.00078076,0.00007969,0.00003314
0.6183885336,2.2764315605,0.1336657852,255,177,0,-0.00155422,0.00155771,0.00007856,-0.00006843
0.6183873415,2.2976300716,0.1298976094,255,196,0,-0.00122239,0.00123657,0.00007737,-0.00016999
0.6183857322,2.3189303875,0.1302793920,255,194,0,-0.00035061,0.00044875,0.00007576,-0.00026965
0.6183840036,2.3402304649,0.1312311739,255,189,0,-0.00032882,0.00043164,0.00007403,-0.00026965
0.6183826327,2.3615298271,0.1294329464,255,198,0,-0.00130706,0.00212202,0.00007266,-0.00167012
0.6183817983,2.3828270435,0.1219547242,255,237,0,-0.00068527,0.00078346,0.00007182,-0.00037289
0.6183812022,2.4040234089,0.1128325462,225,255,0,0.00236255,0.00442495,-0.00125879,0.00352335
0.6183790565,2.4253253937,0.1175903305,249,255,0,0.00946033,0.01374636,0.00139904,-0.00987458
0.6183767319,2.4466278553,0.1245301142,255,224,0,0.00075012,0.00345572,0.00273675,-0.00197220
0.6183747053,2.4679296017,0.1287418902,255,202,0,-0.00025810,0.00026773,0.00006473,0.00002956
0.6183731556,2.4891293049,0.1280737072,255,205,0,-0.00125629,0.00139697,-0.00060683,-0.00007081
0.6183721423,2.5104274750,0.1230254844,255,231,0,-0.00236451,0.00237162,0.00006217,-0.00017262
0.6183720231,2.5317215919,0.1083832681,201,255,0,-0.00100673,0.00240061,0.00006205,-0.00217843
0.6183729768,2.5530123711,0.0840260535,75,255,0,-0.00157695,0.00284402,-0.00060701,-0.00228763
0.6183689833,2.5743212700,0.1067388281,193,255,0,-0.00029117,0.00040736,0.00005901,-0.00027871
0.6183650494,2.5955297947,0.1294526458,255,198,0,0.00063264,0.00079014,0.00005507,-0.00047016
0.6183629632,2.6168317795,0.1340744197,255,174,0,-0.00106558,0.00109178,0.00005299,0.00023174
0.6183614731,2.6381311417,0.1329061985,255,180,0,0.00053620,0.00055440,0.00005150,0.00013113
0.6183605194,2.6594288349,0.1265579909,255,213,0,-0.00109200,0.00110073,0.00005054,0.00012875
0.6398789883,0.4252072275,0.1191784292,253,255,0,0.00063843,0.00075996,0.00022900,-0.00034279
0.6398767829,0.4464896321,0.1254442185,255,223,0,0.00080422,0.00100175,-0.00044322,-0.00040036
0.6398746967,0.4677714407,0.1301060021,255,198,0,0.00190601,0.00197323,0.00022471,-0.00045857
0.6398729682,0.4890518486,0.1310777962,255,194,0,0.00328779,0.00347527,-0.00111705,0.00014186
0.6398714185,0.5103217363,0.1307695806,255,195,0,0.00662958,0.00738763,-0.00177860,0.00273174
0.6398699284,0.5316011906,0.1293613613,255,202,0,0.00923136,0.01638198,-0.00912005,-0.00999880
0.6398686171,0.5528802872,0.1270631552,255,214,0,0.00412316,0.00546042,-0.00112140,-0.00339973
0.6398674846,0.5741585493,0.1226649508,255,237,0,-0.00754505,0.00788929,0.00087750,-0.00213146
0.6398656368,0.5954393744,0.1247667372,255,226,0,0.00231674,0.00357474,-0.00112438,0.00247937
0.6398643851,0.6167081594,0.1214285269,255,243,0,0.00001853,0.00053088,-0.00045562,-0.00027186
0.6398630142,0.6379874349,0.1196753159,255,253,0,-0.00071468,0.00130938,-0.00045699,0.00099742
0.6398616433,0.6592664719,0.1170850992,243,255,0,0.00053510,0.00075329,-0.00045836,0.00026649
0.6398603320,0.6805455089,0.1146538854,231,255,0,0.00038388,0.00048358,0.00021034,0.00020552
0.6398590207,0.7018242478,0.1114126742,213,255,0,-0.00121733,0.00538060,0.00353903,-0.00386578
0.6398574114,0.7230945230,0.1120014638,216,255,0,0.00041147,0.00267804,-0.00046259,-0.00260550
0.6398557425,0.7443748116,0.1127532572,221,255,0,-0.00108674,0.00228127,0.00020576,-0.00199521
0.6398545504,0.7656532526,0.1088280454,200,255,0,-0.00894196,0.00958968,-0.00113547,0.00327325
0.6398532987,0.7869319320,0.1054298356,183,255,0,-0.00242016,0.00283274,0.00020331,-0.00145805
0.6398512125,0.8082137704,0.1100766212,207,255,0,-0.00642338,0.00791585,-0.00113881,0.00448376
0.6398490667,0.8294859529,0.1157084107,236,255,0,-0.00226159,0.01161468,0.01019907,0.00507593
0.6398463845,0.8507698178,0.1257182062,255,221,0,-0.01028180,0.01179035,0.00552636,-0.00166017
0.6398452520,0.8720481992,0.1215099841,255,243,0,-0.00327002,0.00798867,-0.00180477,-0.00706178
0.6398437023,0.8933278322,0.1205627769,255,248,0,0.00307278,0.00323101,-0.00047630,0.00087786
0.6398422718,0.9146073461,0.1193915680,255,254,0,0.00297157,0.00482482,0.00285226,-0.00251263
0.6398410201,0.9358760715,0.1159873530,238,255,0,-0.00092265,0.00194138,-0.00114900,-0.00126392
0.6398385763,0.9571592212,0.1241971403,255,228,0,0.00121714,0.00198645,0.00084859,-0.00132078
0.6398360729,0.9784424305,0.1323989332,255,186,0,0.00238894,0.00250132,0.00018609,-0.00071758
0.6398353577,0.9997190833,0.1237707213,255,231,0,-0.00527928,0.00684260,0.00151533,-0.00408095
0.6398345232,1.0210266113,0.1171594933,244,255,0,-0.00307050,0.00367122,0.00084454,0.00182664
0.6398332715,1.0422252417,0.1137153134,226,255,0,-0.01662468,0.01703293,-0.00048673,-0.00367475
0.6398339868,1.0635167360,0.0915140957,111,255,0,-0.00527591,0.01042821,-0.00848603,-0.00298321
0.6398297548,1.0848264694,0.1167808697,242,255,0,-0.00324913,0.00327546,0.00017977,-0.00037348
0.6398273706,1.1061294079,0.1245896518,255,226,0,-0.00069034,0.00168739,0.00017738,0.00152946
0.6398259401,1.1274287701,0.1225714386,255,237,0,-0.00213856,0.00244463,0.00017595,-0.00117123
0.6398243904,1.1486285925,0.1224632561,255,237,0,-0.00076675,0.00078685,0.00017440,0.00002861
0.6398226619,1.1699290276,0.1232550293,255,233,0,0.00310503,0.00320691,-0.00049734,0.00062907
0.6398209333,1.1912297010,0.1252168119,255,223,0,0.00272681,0.00309230,-0.00049907,-0.00137031
0.6398188472,1.2125314474,0.1297585964,255,199,0,-0.00147140,0.00209009,0.00082886,0.00123143
0.6398167610,1.2337332964,0.1343004107,255,175,0,0.00292040,0.00347525,-0.00183326,0.00043333
0.6398150921,1.2550333738,0.1348322034,255,172,0,0.00043221,0.00053402,0.00016510,-0.00026667
0.6398133039,1.2763340473,0.1364539713,255,164,0,-0.00011604,0.00038950,0.00016332,0.00033402
0.6398117542,1.2976340055,0.1362457573,255,165,0,0.00014576,0.00039873,0.00016177,0.00033402
0.6398096681,1.3189357519,0.1409275234,255,141,0,0.00421752,0.00669532,-0.00118035,-0.00506425
0.6398083568,1.3401347399,0.1381293535,255,155,0,0.00228935,0.00234970,-0.00051165,0.00013471
0.6398066282,1.3614351749,0.1392611265,255,149,0,-0.00089887,0.00092237,0.00015664,0.00013518
0.6398050785,1.3827350140,0.1391029060,255,150,0,0.00379291,0.00405384,-0.00051492,0.00133502
0.6398046613,1.4040307999,0.1277647018,255,209,0,-0.00186530,0.00613881,0.00548464,0.00203085
0.6398035884,1.4252288342,0.1230065078,255,234,0,0.00232651,0.00401303,-0.00051641,0.00322878
0.6398020387,1.4465287924,0.1224182919,255,237,0,0.00814829,0.00877068,0.00215203,0.00242877
0.6398006678,1.4678277969,0.1200250760,255,249,0,0.00585508,0.00601757,0.00081068,0.00112784
0.6397990584,1.4891277552,0.1202238500,255,248,0,0.00243385,0.00674071,-0.00586092,-0.00227225
0.6397968531,1.5104302168,0.1260936260,255,218,0,0.00027363,0.00048289,0.00014687,-0.00036979
0.6397959590,1.5316274166,0.1190634519,255,254,0,0.00347345,0.00397790,-0.00119406,0.00152743
0.6397951841,1.5529243946,0.1113962308,215,255,0,-0.00135377,0.00312831,-0.00185484,0.00212443
0.6397939324,1.5742233992,0.1087190062,201,255,0,-0.00397100,0.00409239,0.00080395,-0.00057662
0.6397925019,1.5955226421,0.1066887900,191,255,0,-0.00308121,0.00531845,0.00414252,-0.00127733
0.6397911310,1.6167218685,0.1044256091,179,255,0,-0.01571439,0.01722691,-0.00586885,0.00392187
0.6397892833,1.6380226612,0.1066493914,190,255,0,0.00022939,0.00060477,-0.00053072,-0.00017738
0.6397877932,1.6593225002,0.1062671766,189,255,0,0.00633918,0.00848468,-0.00520223,-0.00217748
0.6397855878,1.6806247234,0.1118779480,218,255,0,0.00608795,0.01337401,0.00279558,-0.01157522
0.6397834420,1.7019265890,0.1167547330,243,255,0,0.00067473,0.00142565,0.00079346,-0.00097346
0.6397811174,1.7231292725,0.1238115504,255,229,0,-0.00395846,0.00396726,0.00013113,0.00022924
0.6397788525,1.7444317341,0.1301333308,255,196,0,-0.00290667,0.00291873,0.00012887,0.00023174
0.6397767067,1.7657337189,0.1355251074,255,168,0,-0.00119489,0.00133326,-0.00054330,0.00023377
0.6397755742,1.7870322466,0.1313068867,255,190,0,-0.00510311,0.00573046,-0.00254440,-0.00056779
0.6397737265,1.8083329201,0.1332186759,255,180,0,-0.00253132,0.00253783,0.00012374,0.00013292
0.6397722363,1.8295326233,0.1324604899,255,183,0,-0.00157951,0.00187270,0.00078225,0.00063264
0.6397706866,1.8508325815,0.1321422756,255,186,0,-0.00154772,0.00181279,-0.00054932,-0.00076747
0.6397696137,1.8721305132,0.1271840632,255,211,0,0.00280406,0.00281173,0.00011963,-0.00016952
0.6397685409,1.8934285641,0.1219758242,255,238,0,0.00104582,0.00215942,-0.00188148,-0.00017142
0.6397670507,1.9146280289,0.1206616461,255,245,0,0.00217164,0.00824376,-0.00789297,-0.00097191
0.6397646070,1.9359314442,0.1296094358,255,198,0,-0.00007056,0.00132171,0.00077462,-0.00106859
0.6397626400,1.9572328329,0.1328612119,255,181,0,0.00135121,0.00140473,0.00011265,-0.00036716
0.6397612691,1.9785319567,0.1307129860,255,192,0,-0.00388701,0.00397661,0.00011128,0.00083196
0.6397600770,1.9998303652,0.1265447736,255,214,0,-0.00142522,0.00301635,-0.00188994,-0.00186956
0.6397588849,2.0210287571,0.1223765835,255,236,0,0.00018658,0.00478975,0.00343889,0.00332880
0.6397579312,2.0423264503,0.1166313663,243,255,0,0.00153137,0.00332985,0.00210792,-0.00207353
0.6397569776,2.0636241436,0.1103051528,210,255,0,-0.00066485,0.00218240,0.00010699,-0.00207591
0.6397559643,2.0849220753,0.1050589234,183,255,0,0.00303892,0.00304177,0.00010598,-0.00007796
0.6397551298,2.1061191559,0.0974557474,144,255,0,-0.00071725,0.00225103,-0.00189489,-0.00098085
0.6397533417,2.1274199486,0.0995505229,154,255,0,-0.00062948,0.00071365,0.00010335,0.00031996
0.6397505403,2.1487243176,0.1109803095,214,255,0,0.00228031,0.00248228,0.00010055,-0.00097561
0.6397477388,2.1700289249,0.1224090904,255,235,0,0.00535909,0.00588807,-0.00057226,-0.00237107
0.6397453547,2.1913316250,0.1300308704,255,195,0,0.00164087,0.00241425,0.00009537,-0.00176835
0.6397431493,2.2125341892,0.1362526864,255,163,0,0.00415269,0.00419208,0.00009316,-0.00056577
0.6397411227,2.2338354588,0.1399244666,255,144,0,0.00529447,0.00818441,0.00476110,0.00403547
0.6397400498,2.2551336288,0.1352062523,255,169,0,0.00184625,0.00411976,0.00342005,-0.00136638
0.6397387385,2.2764327526,0.1322980225,255,183,0,-0.00167198,0.00180243,0.00008875,-0.00066733
0.6397375464,2.2976310253,0.1281498522,255,205,0,-0.00097016,0.00098866,0.00008756,-0.00016904
0.6397362947,2.3189301491,0.1253816187,255,219,0,-0.00243838,0.00311141,-0.00191373,-0.00026989
0.6397345066,2.3402304649,0.1266734004,255,213,0,-0.00476660,0.00478675,0.00008452,0.00043058
0.6397325993,2.3615317345,0.1296351850,255,198,0,0.00030519,0.00045820,0.00008261,0.00033164
0.6397311091,2.3828313351,0.1287669688,255,202,0,0.00345697,0.00358112,0.00008112,0.00093126
0.6397302747,2.4040286541,0.1218287796,255,238,0,0.00132878,0.00321164,0.00074029,0.00282860
0.6397284865,2.4253294468,0.1234905645,255,229,0,0.00418057,0.01448701,0.00007850,-0.01387048
0.6397262812,2.4466314316,0.1291723549,255,200,0,0.00403236,0.00403320,0.00007629,0.00003147
0.6397250295,2.4679300785,0.1258341372,255,217,0,0.00018413,0.00020109,0.00007504,0.00003004
0.6397240162,2.4891278744,0.1200659499,255,247,0,-0.00544406,0.00582553,0.00007403,-0.00207210
0.6397231817,2.5104253292,0.1134127229,228,255,0,-0.01065728,0.01089324,-0.00059682,-0.00217462
0.6397223473,2.5317225456,0.1060795039,189,255,0,-0.00067049,0.00125561,-0.00059766,-0.00087738
0.6397215724,2.5530192852,0.0976022854,145,255,0,0.00246628,0.00690265,-0.00059843,0.00641918
0.6397185922,2.5743246078,0.1111680642,216,255,0,0.00111806,0.00649980,-0.00127143,-0.00627542
0.6397156119,2.5955297947,0.1247348860,255,222,0,-0.00055512,0.00085222,-0.00060439,0.00022984
0.6397131085,2.6168332100,0.1333666593,255,177,0,-0.00013334,0.00027592,0.00006312,0.00023317
0.6397112608,2.6381337643,0.1354584396,255,166,0,-0.00198156,0.00206178,0.00006127,-0.00056624
0.6397099495,2.6594326496,0.1322902292,255,183,0,-0.00070977,0.00072453,0.00005996,0.00013256
0.6612280011,0.4252123535,0.1282846630,255,208,0,0.00107466,0.00153174,-0.00043201,0.00100234
0.6612262130,0.4464930892,0.1302464604,255,198,0,0.00092646,0.00109730,-0.00043380,-0.00039691
0.6612241864,0.4677748382,0.1347682476,255,174,0,0.00076824,0.00092067,0.00022417,-0.00045517
0.6612226963,0.4890544116,0.1336000264,255,180,0,0.00130002,0.00171376,-0.00110728,0.00014442
0.6612214446,0.5103230476,0.1300418228,255,199,0,0.00105183,0.00435025,-0.00110853,0.00407302
0.6612204313,0.5316007733,0.1241236031,255,230,0,0.00475360,0.00801211,-0.00644958,0.00000077
0.6612193584,0.5528789163,0.1193903908,255,255,0,0.00183039,0.00420089,-0.00378066,-0.00006109
0.6612182260,0.5741571784,0.1148521826,231,255,0,-0.00799782,0.00828910,-0.00044179,-0.00213283
0.6612168550,0.5954363942,0.1128939763,221,255,0,-0.00200602,0.00231573,0.00021684,0.00113642
0.6612144709,0.6167092919,0.1202617586,255,250,0,-0.00035824,0.00069734,-0.00044554,0.00039929
0.6612127423,0.6379899383,0.1219425499,255,241,0,-0.00084745,0.00101675,-0.00044727,0.00033993
0.6612116098,0.6592680812,0.1170843393,243,255,0,-0.00143566,0.00155428,-0.00044841,-0.00039190
0.6612107158,0.6805456281,0.1107891202,210,255,0,0.00011912,0.00050828,-0.00044930,0.00020564
0.6612097621,0.7018230557,0.1042039096,176,255,0,0.00116391,0.00119128,0.00020975,0.00014305
0.6612080336,0.7230938077,0.1059877127,185,255,0,-0.00074229,0.00077352,0.00020802,0.00006384
0.6612063646,0.7443739772,0.1064774916,188,255,0,0.00005749,0.00021425,0.00020635,0.00000399
0.6612047553,0.7656539679,0.1064112782,187,255,0,0.00004128,0.00021905,0.00020474,-0.00006604
0.6612038016,0.7869315743,0.1002000719,155,255,0,-0.00048993,0.00054595,0.00020379,-0.00012845
0.6612015963,0.8082138300,0.1060868576,186,255,0,-0.00096314,0.00288600,-0.00246841,0.00114381
0.6611992121,0.8294867873,0.1137066483,225,255,0,0.00006665,0.00156284,-0.00113076,0.00107676
0.6611957550,0.8507737517,0.1317304373,255,189,0,-0.00068957,0.00258794,-0.00247425,-0.00031626
0.6611954570,0.8720488548,0.1190862283,254,255,0,-0.00029377,0.00044972,0.00019544,0.00027883
0.6611940265,0.8933281898,0.1172980070,245,255,0,-0.00256199,0.00292726,0.00086403,-0.00112182
0.6611929536,0.9146063328,0.1125368029,219,255,0,-0.00110320,0.00162116,0.00086296,0.00081635
0.6611918807,0.9358745217,0.1077755988,195,255,0,-0.00004440,0.00047610,-0.00046813,0.00007451
0.6611895561,0.9571571350,0.1145873815,231,255,0,0.00000738,0.00018982,0.00018954,0.00000715
0.6611862183,0.9784433246,0.1306311786,255,195,0,-0.00186881,0.00325540,-0.00181377,0.00195330
0.6611862779,0.9997173548,0.1151459590,234,255,0,0.00123596,0.00125498,0.00018626,-0.00011265
0.6611854434,1.0210248232,0.1082217321,198,255,0,-0.00367827,0.01018383,-0.00915456,0.00252485
0.6611847878,1.0422213078,0.0992745534,151,255,0,-0.00210544,0.01819291,-0.01715523,-0.00567865
0.6611846685,1.0635157824,0.0848223343,76,255,0,-0.01195166,0.01598995,0.01019466,-0.00298417
0.6611809731,1.0848233700,0.1045481116,178,255,0,-0.00367189,0.01223418,0.00752097,0.00892341
0.6611773968,1.1061309576,0.1242718920,255,228,0,-0.00053811,0.00117859,-0.00048262,0.00093091
0.6611759663,1.1274303198,0.1222336739,255,238,0,-0.00021633,0.00036166,0.00017595,0.00023031
0.6611742377,1.1486306190,0.1231854931,255,234,0,-0.00021451,0.00027804,0.00017422,0.00003064
0.6611728668,1.1699299812,0.1212872714,255,243,0,0.00046727,0.00049912,0.00017285,0.00003004
0.6611713767,1.1912297010,0.1206670478,255,246,0,0.00100705,0.00102394,0.00017136,-0.00007033
0.6611683965,1.2125346661,0.1337008327,255,178,0,0.00001083,0.00065672,0.00016838,0.00063467
0.6611663699,1.2337362766,0.1378826499,255,157,0,0.00014265,0.00034286,0.00016636,-0.00026369
0.6611648202,1.2550359964,0.1370344311,255,161,0,0.00003444,0.00031316,0.00016481,-0.00026405
0.6611633897,1.2763353586,0.1355262101,255,169,0,0.00018620,0.00036249,0.00016338,-0.00026464
0.6611622572,1.2976338863,0.1315479875,255,189,0,0.00085799,0.00094684,0.00016224,-0.00036609
0.6611595750,1.3189377785,0.1417697668,255,136,0,-0.00076023,0.00081238,0.00015956,0.00023782
0.6611572504,1.3401404619,0.1484415978,255,102,0,0.00017160,0.00027183,0.00015724,0.00014043
0.6611554027,1.3614412546,0.1508033723,255,89,0,-0.00065663,0.00068940,0.00015539,0.00014126
0.6611543894,1.3827391863,0.1455551535,255,117,0,0.00008516,0.00018062,0.00015438,0.00003922
0.6611534953,1.4040365219,0.1384869218,255,154,0,-0.00103308,0.00104506,0.00015348,0.00003648
0.6611528993,1.4252327681,0.1288687438,255,203,0,0.00156875,0.00486668,0.00082290,0.00453281
0.6611516476,1.4465315342,0.1254805326,255,221,0,0.00740054,0.01125788,0.00616163,0.00583148
0.6611507535,1.4678289890,0.1189753115,255,255,0,0.00658531,0.00891152,0.00549078,0.00242901
0.6611489058,1.4891299009,0.1214340925,255,242,0,0.00092410,0.00235289,0.00148892,-0.00157011
0.6611459255,1.5104349852,0.1343958676,255,174,0,0.00016586,0.00040126,0.00014591,0.00033498
0.6611461639,1.5316282511,0.1168236881,243,255,0,-0.00047631,0.00054804,0.00014615,0.00022829
0.6611451507,1.5529260635,0.1113984659,215,255,0,0.00136846,0.00232498,0.00014514,-0.00187397
